time,y,x,band,spatial_ref,Corn4_prepped_inputs_mod21a1d_catd
2022-09-10,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-10,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-10,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-10,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-11,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-11,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-11,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-11,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-12,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-12,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-12,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-12,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-13,4219257.765466684,629271.6446770779,1.0,0.0,12.309984130859391
2022-09-13,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-13,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-13,4219257.765466684,630198.2701101338,1.0,0.0,12.309984130859391
2022-09-14,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-14,4219257.765466684,629271.6446770779,1.0,0.0,10.080003662109391
2022-09-14,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-14,4219257.765466684,630198.2701101338,1.0,0.0,10.080003662109391
2022-09-15,4219257.765466684,629271.6446770779,1.0,0.0,14.699995117187541
2022-09-15,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-15,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-15,4219257.765466684,630198.2701101338,1.0,0.0,15.039991455078166
2022-09-16,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-16,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-16,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-16,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-17,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-17,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-17,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-17,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-18,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-18,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-18,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-18,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-19,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-19,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-19,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-19,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-20,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-20,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-20,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-20,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-21,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-21,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-21,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-21,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-22,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-22,4219257.765466684,630198.2701101338,1.0,0.0,8.260004882812495
2022-09-22,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-22,4219257.765466684,629271.6446770779,1.0,0.0,10.879999999999995
2022-09-23,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-23,4219257.765466684,630198.2701101338,1.0,0.0,9.679993896484405
2022-09-23,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-23,4219257.765466684,629271.6446770779,1.0,0.0,9.679993896484405
2022-09-24,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-24,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-24,4219257.765466684,630198.2701101338,1.0,0.0,15.119990234374995
2022-09-24,4219257.765466684,629271.6446770779,1.0,0.0,14.04000366210937
2022-09-25,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-25,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-25,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-25,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-26,4219257.765466684,630198.2701101338,1.0,0.0,17.11000732421877
2022-09-26,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-26,4219257.765466684,629271.6446770779,1.0,0.0,16.46999267578127
2022-09-26,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-27,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-27,4219257.765466684,629271.6446770779,1.0,0.0,17.020007324218795
2022-09-27,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-27,4219257.765466684,630198.2701101338,1.0,0.0,13.92000122070317
2022-09-28,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-28,4219257.765466684,630198.2701101338,1.0,0.0,11.130007324218752
2022-09-28,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-28,4219257.765466684,629271.6446770779,1.0,0.0,8.289980468750002
2022-09-29,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-29,4219257.765466684,630198.2701101338,1.0,0.0,14.809981689453139
2022-09-29,4219257.765466684,629271.6446770779,1.0,0.0,15.889998779296889
2022-09-29,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-30,4219257.765466684,629271.6446770779,1.0,0.0,9.650000000000034
2022-09-30,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-30,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-30,4219257.765466684,630198.2701101338,1.0,0.0,10.609991455078159
